,RD_index,TD_index,new_Predicted
2741,2008190,1003886,117.65023644961805
2742,2008190,1004129,128.00086311065078
2743,2008190,1004153,130.9095306144883
2744,2008190,1004494,77.6391350584899
2745,2008190,1005374,128.00086311065078
2746,2008190,1005375,128.00086311065078
2747,2008190,1005628,128.00086311065078
2748,2008190,1006105,128.00086311065078
2749,2008190,1006114,130.9095306144883
2750,2008190,1006141,117.65023644961805
2751,2008190,1006225,70.44065206316861
2752,2008190,1006228,70.44065206316861
2753,2008190,1006230,70.44065206316861
2754,2008190,1006241,23.845569620253166
2755,2008190,1006253,70.44065206316861
2756,2008190,1006719,130.9095306144883
2757,2008190,1006720,128.00086311065078
2758,2008190,1006880,128.00086311065078
2759,2008190,1007339,128.00086311065078
2760,2008190,1007340,128.00086311065078
2761,2008190,1007380,130.9095306144883
2762,2008190,1007705,130.9095306144883
2763,2008190,1009482,128.00086311065078
2764,2008190,1009583,77.6391350584899
2765,2008190,1009611,77.6391350584899
2766,2008190,1009860,117.65023644961805
2767,2008190,1010120,77.6391350584899
2768,2008190,1010372,77.6391350584899
2769,2008190,1010401,117.65023644961805
2770,2008190,1010428,77.6391350584899
2771,2008190,1011081,117.65023644961805
2772,2008190,1011108,128.00086311065078
2773,2008190,1011450,77.6391350584899
2774,2008190,1011561,77.6391350584899
2775,2008190,1011909,82.51173256187721
2776,2008190,1011917,130.9095306144883
2777,2008190,1011943,77.6391350584899
2778,2008190,1012025,128.00086311065078
2779,2008190,1012208,130.9095306144883
2780,2008190,1012211,128.00086311065078
2781,2008190,1012253,130.9095306144883
2782,2008190,1012327,117.65023644961805
2783,2008190,1012329,117.65023644961805
2784,2008190,1012340,77.6391350584899
2785,2008190,1012694,128.00086311065078
2786,2008190,1013225,82.51173256187721
2787,2008190,1013258,130.9095306144883
2788,2008190,1013269,77.6391350584899
2789,2008190,1013275,130.9095306144883
2790,2008190,1013299,70.44065206316861
2791,2008190,1013393,117.65023644961805
2792,2008190,1013396,128.00086311065078
2793,2008190,1013397,77.6391350584899
2794,2008190,1013448,77.6391350584899
2795,2008190,1014249,128.00086311065078
2796,2008190,1014257,77.6391350584899
2797,2008190,1014528,117.65023644961805
2798,2008190,1014566,117.65023644961805
2799,2008190,1014583,82.51173256187721
2800,2008190,1014789,128.00086311065078
2801,2008190,1014813,128.00086311065078
2802,2008190,1014846,128.00086311065078
2803,2008190,1014860,128.00086311065078
2804,2008190,1014862,128.00086311065078
2805,2008190,1014865,128.00086311065078
2806,2008190,1014866,128.00086311065078
2807,2008190,1014879,130.9095306144883
2808,2008190,1014889,117.65023644961805
2809,2008190,1014911,128.00086311065078
2810,2008190,1014918,128.00086311065078
2811,2008190,1015134,117.65023644961805
2812,2008190,1015239,117.65023644961805
2813,2008190,1015289,128.00086311065078
2814,2008190,1015352,130.9095306144883
2815,2008190,1015711,130.9095306144883
2816,2008190,1015712,130.9095306144883
2817,2008190,1015724,128.00086311065078
2818,2008190,1015758,77.6391350584899
2819,2008190,1015759,128.00086311065078
2820,2008190,1015768,128.00086311065078
2821,2008190,1015774,128.00086311065078
2822,2008190,1015824,117.65023644961805
2823,2008190,1015925,117.65023644961805
2824,2008190,1016037,128.00086311065078
2825,2008190,1016211,128.00086311065078
2826,2008190,1016347,77.6391350584899
2827,2008190,1016348,128.00086311065078
2828,2008190,1016766,70.44065206316861
2829,2008190,1016999,77.6391350584899
2830,2008190,1017404,128.00086311065078
2831,2008190,1017455,117.65023644961805
2832,2008190,1017475,128.00086311065078
2833,2008190,1017478,128.00086311065078
2834,2008190,1017489,82.51173256187721
2835,2008190,1017536,77.6391350584899
2836,2008190,1017537,128.00086311065078
2837,2008190,1017652,128.00086311065078
2838,2008190,1017917,23.845569620253166
2839,2008190,1018131,128.00086311065078
2840,2008190,1018148,77.6391350584899
2841,2008190,1018152,128.00086311065078
2842,2008190,1018319,128.00086311065078
2843,2008190,1018332,117.65023644961805
2844,2008190,1018833,128.00086311065078
2845,2008190,1018951,128.00086311065078
2846,2008190,1018957,130.9095306144883
2847,2008190,1019017,130.9095306144883
2848,2008190,1019186,130.9095306144883
2849,2008190,1019624,117.65023644961805
2850,2008343,1018788,23.845569620253166
2851,2008343,1018819,77.6391350584899
2852,2008343,1018937,128.00086311065078
2853,2008343,1019304,70.44065206316861
2854,2008343,1019668,77.6391350584899
2855,2008343,1019720,117.65023644961805
2856,2008343,1020281,77.6391350584899
2857,2008343,1020402,130.9095306144883
2858,2008343,1020666,77.6391350584899
2859,2008343,1021282,117.65023644961805
2860,2008343,1103134,128.00086311065078
2861,2008343,1103147,128.00086311065078
2862,2008343,1103152,70.44065206316861
2863,2008343,1103164,23.845569620253166
2864,2008343,1103182,128.00086311065078
2865,2008343,1103195,70.44065206316861
2866,2008343,1103217,128.00086311065078
2867,2008343,1103280,128.00086311065078
2868,2008343,1103638,117.65023644961805
2869,2008343,2000643,128.00086311065078
2870,2008343,2002086,130.9095306144883
2871,2008343,2004176,77.6391350584899
2872,2008343,2004816,128.00086311065078
2873,2008343,2004858,128.00086311065078
2874,2008343,2004885,128.00086311065078
2875,2008343,2005156,128.00086311065078
2876,2008343,2005504,77.6391350584899
2877,2008343,2006373,130.9095306144883
2878,2008343,2006883,130.9095306144883
2879,2008343,2007532,77.6391350584899
2880,2008343,2008291,117.65023644961805
2881,2008343,2008295,128.00086311065078
2882,2008343,2008450,77.6391350584899
2883,2008343,2008878,128.00086311065078
2884,2008343,2008998,117.65023644961805
2885,2008343,2009116,130.9095306144883
2886,2008343,2009447,128.00086311065078
2887,2008343,2009511,130.9095306144883
2888,2008343,2009512,130.9095306144883
2889,2008343,2009625,117.65023644961805
2890,2008343,2009738,117.65023644961805
2891,2008343,2009897,117.65023644961805
2892,2008343,2010248,130.9095306144883
2893,2008343,2010297,82.51173256187721
2894,2008343,2010505,82.51173256187721
2895,2008343,2010528,117.65023644961805
2896,2008343,2010534,130.9095306144883
2897,2008343,2010572,117.65023644961805
2898,2008343,2010720,117.65023644961805
2899,2008343,2011118,130.9095306144883
2900,2008343,2011207,117.65023644961805
2901,2008343,2011214,130.9095306144883
2902,2008343,2011220,130.9095306144883
2903,2008343,2011247,130.9095306144883
2904,2008343,2011257,130.9095306144883
2905,2008343,2011299,128.00086311065078
2906,2008343,2011493,128.00086311065078
2907,2008343,2011674,128.00086311065078
2908,2008343,2011749,77.6391350584899
2909,2008343,2011868,117.65023644961805
2910,2008343,2012096,128.00086311065078
2911,2008343,2012128,117.65023644961805
2912,2008343,2012224,128.00086311065078
2913,2008343,2012226,128.00086311065078
2914,2008343,2012240,128.00086311065078
2915,2008343,2012243,128.00086311065078
2916,2008343,2012493,77.6391350584899
2917,2008343,2012669,128.00086311065078
2918,2008343,2012687,117.65023644961805
2919,2008343,2012707,117.65023644961805
2920,2008343,2012774,130.9095306144883
2921,2008343,2012780,130.9095306144883
2922,2008343,2012868,128.00086311065078
2923,2008343,2013111,77.6391350584899
2924,2008343,2013112,128.00086311065078
2925,2008343,2013128,128.00086311065078
2926,2008343,2013131,77.6391350584899
2927,2008343,2013187,70.44065206316861
2928,2008343,2013200,23.845569620253166
2929,2008343,2013479,128.00086311065078
2930,2008343,2013485,77.6391350584899
2931,2008343,2013680,117.65023644961805
2932,2008343,2013706,128.00086311065078
2933,2008343,2013751,77.6391350584899
2934,2008343,2013773,130.9095306144883
2935,2008343,2013774,117.65023644961805
2936,2008343,2013829,117.65023644961805
2937,2008343,2013830,117.65023644961805
2938,2008343,2013831,117.65023644961805
2939,2008343,2013868,77.6391350584899
2940,2008343,2013913,130.9095306144883
2941,2008343,2013951,77.6391350584899
2942,2008343,2014043,130.9095306144883
2943,2008343,2014055,130.9095306144883
2944,2008343,2014067,128.00086311065078
2945,2008343,2014123,117.65023644961805
2946,2008343,2014134,117.65023644961805
2947,2008343,2014201,117.65023644961805
2948,2008343,2014293,77.6391350584899
2949,2008343,2014361,128.00086311065078
2950,2008343,2014440,117.65023644961805
2951,2008343,2014460,130.9095306144883
2952,2008343,2014521,117.65023644961805
2953,2008343,2014578,117.65023644961805
2954,2008343,2014592,128.00086311065078
2955,2008343,2014676,117.65023644961805
2956,2008343,2014906,117.65023644961805
2957,2008343,2015059,77.6391350584899
2958,2008343,2015077,117.65023644961805
2959,2008343,2015103,128.00086311065078
2960,2008343,2015104,117.65023644961805
2961,2008343,2015183,117.65023644961805
2962,2008343,2015208,70.44065206316861
2963,2008343,2015254,117.65023644961805
2964,2008343,2015263,23.845569620253166
2965,2008343,2015323,117.65023644961805
2966,2008343,2015402,117.65023644961805
2967,2008343,2015417,128.00086311065078
2968,2008343,2015431,128.00086311065078
2969,2008343,2015512,128.00086311065078
2970,2008343,2015573,128.00086311065078
2971,2008343,2015600,128.00086311065078
2972,2008343,2015605,117.65023644961805
2973,2008343,2015636,128.00086311065078
2974,2008343,2015875,128.00086311065078
2975,2008343,2016024,128.00086311065078
2976,2008343,2016032,128.00086311065078
2977,2008343,2016063,23.845569620253166
2978,2008343,2018474,117.65023644961805
2979,2008343,2018552,117.65023644961805
2980,2008343,2018854,128.00086311065078
2981,2008343,2018871,77.6391350584899
2982,2008343,2019779,117.65023644961805
2983,2008343,2020772,77.6391350584899
2984,2008343,2020836,117.65023644961805
2985,2008343,2020844,117.65023644961805
2986,2008343,2020914,117.65023644961805
2987,2008343,2020915,117.65023644961805
2988,2008343,2021034,117.65023644961805
2989,2008343,2021145,117.65023644961805
2990,2008343,2021288,77.6391350584899
2991,2008343,2021648,77.6391350584899
2992,2008343,2021656,130.9095306144883
2993,2008343,2021721,117.65023644961805
2994,2008343,2021836,128.00086311065078
2995,2008343,2022353,128.00086311065078
2996,2008343,2022649,117.65023644961805
2997,2008343,2022719,23.845569620253166
2998,2008343,2023424,128.00086311065078
2999,2008343,2023585,77.6391350584899
3000,2008343,2023600,77.6391350584899
3001,2008343,2024354,77.6391350584899
3002,2008343,2025319,77.6391350584899
3003,2008343,2025525,128.00086311065078
3004,2008343,2025606,117.65023644961805
3005,2008343,2025722,117.65023644961805
3006,2008343,2102949,82.51173256187721
3007,2008343,2103233,117.65023644961805
3008,2008343,1000138,130.9095306144883
3009,2008343,1000365,130.9095306144883
3010,2008343,1000530,128.00086311065078
3011,2008343,1000876,130.9095306144883
3012,2008343,1000925,130.9095306144883
3013,2008343,1001043,130.9095306144883
3014,2008343,1001306,130.9095306144883
3015,2008343,1001340,130.9095306144883
3016,2008343,1001539,128.00086311065078
3017,2008343,1001628,77.6391350584899
3018,2008343,1002100,128.00086311065078
3019,2008343,1002489,128.00086311065078
3020,2008343,1002663,128.00086311065078
3021,2008343,1002754,128.00086311065078
3022,2008343,1002767,128.00086311065078
3023,2008343,1002852,117.65023644961805
3024,2008343,1003454,117.65023644961805
3025,2008343,1003703,23.845569620253166
3026,2008343,1003886,117.65023644961805
3027,2008343,1004129,128.00086311065078
3028,2008343,1004153,130.9095306144883
3029,2008343,1004494,77.6391350584899
3030,2008343,1005374,128.00086311065078
3031,2008343,1005375,128.00086311065078
3032,2008343,1005628,128.00086311065078
3033,2008343,1006105,128.00086311065078
3034,2008343,1006114,130.9095306144883
3035,2008343,1006141,117.65023644961805
3036,2008343,1006225,70.44065206316861
3037,2008343,1006228,70.44065206316861
3038,2008343,1006230,70.44065206316861
3039,2008343,1006241,23.845569620253166
3040,2008343,1006253,70.44065206316861
3041,2008343,1006719,130.9095306144883
3042,2008343,1006720,128.00086311065078
3043,2008343,1006880,128.00086311065078
3044,2008343,1007339,128.00086311065078
3045,2008343,1007340,128.00086311065078
3046,2008343,1007380,130.9095306144883
3047,2008343,1007705,130.9095306144883
3048,2008343,1009482,128.00086311065078
3049,2008343,1009583,77.6391350584899
3050,2008343,1009611,77.6391350584899
3051,2008343,1009860,117.65023644961805
3052,2008343,1010120,77.6391350584899
3053,2008343,1010372,77.6391350584899
3054,2008343,1010401,117.65023644961805
3055,2008343,1010428,77.6391350584899
3056,2008343,1011081,117.65023644961805
3057,2008343,1011108,128.00086311065078
3058,2008343,1011450,77.6391350584899
3059,2008343,1011561,77.6391350584899
3060,2008343,1011909,82.51173256187721
3061,2008343,1011917,130.9095306144883
3062,2008343,1011943,77.6391350584899
3063,2008343,1012025,128.00086311065078
3064,2008343,1012208,130.9095306144883
3065,2008343,1012211,128.00086311065078
3066,2008343,1012253,130.9095306144883
3067,2008343,1012327,117.65023644961805
3068,2008343,1012329,117.65023644961805
3069,2008343,1012340,77.6391350584899
3070,2008343,1012694,128.00086311065078
3071,2008343,1013225,82.51173256187721
3072,2008343,1013258,130.9095306144883
3073,2008343,1013269,77.6391350584899
3074,2008343,1013275,130.9095306144883
3075,2008343,1013299,70.44065206316861
3076,2008343,1013393,117.65023644961805
3077,2008343,1013396,128.00086311065078
3078,2008343,1013397,77.6391350584899
3079,2008343,1013448,77.6391350584899
3080,2008343,1014249,128.00086311065078
3081,2008343,1014257,77.6391350584899
3082,2008343,1014528,117.65023644961805
3083,2008343,1014566,117.65023644961805
3084,2008343,1014583,82.51173256187721
3085,2008343,1014789,128.00086311065078
3086,2008343,1014813,128.00086311065078
3087,2008343,1014846,128.00086311065078
3088,2008343,1014860,128.00086311065078
3089,2008343,1014862,128.00086311065078
3090,2008343,1014865,128.00086311065078
3091,2008343,1014866,128.00086311065078
3092,2008343,1014879,130.9095306144883
3093,2008343,1014889,117.65023644961805
3094,2008343,1014911,128.00086311065078
3095,2008343,1014918,128.00086311065078
3096,2008343,1015134,117.65023644961805
3097,2008343,1015239,117.65023644961805
3098,2008343,1015289,128.00086311065078
3099,2008343,1015352,130.9095306144883
3100,2008343,1015711,130.9095306144883
3101,2008343,1015712,130.9095306144883
3102,2008343,1015724,128.00086311065078
3103,2008343,1015758,77.6391350584899
3104,2008343,1015759,128.00086311065078
3105,2008343,1015768,128.00086311065078
3106,2008343,1015774,128.00086311065078
3107,2008343,1015824,117.65023644961805
3108,2008343,1015925,117.65023644961805
3109,2008343,1016037,128.00086311065078
3110,2008343,1016211,128.00086311065078
3111,2008343,1016347,77.6391350584899
3112,2008343,1016348,128.00086311065078
3113,2008343,1016766,70.44065206316861
3114,2008343,1016999,77.6391350584899
3115,2008343,1017404,128.00086311065078
3116,2008343,1017455,117.65023644961805
3117,2008343,1017475,128.00086311065078
3118,2008343,1017478,128.00086311065078
3119,2008343,1017489,82.51173256187721
3120,2008343,1017536,77.6391350584899
3121,2008343,1017537,128.00086311065078
3122,2008343,1017652,128.00086311065078
3123,2008343,1017917,23.845569620253166
3124,2008343,1018131,128.00086311065078
3125,2008343,1018148,77.6391350584899
3126,2008343,1018152,128.00086311065078
3127,2008343,1018319,128.00086311065078
3128,2008343,1018332,117.65023644961805
3129,2008343,1018833,128.00086311065078
3130,2008343,1018951,128.00086311065078
3131,2008343,1018957,130.9095306144883
3132,2008343,1019017,130.9095306144883
3133,2008343,1019186,130.9095306144883
3134,2008343,1019624,117.65023644961805
3135,2010163,1018788,70.44065206316861
3136,2010163,1018819,128.00086311065078
3137,2010163,1018937,77.6391350584899
3138,2010163,1019304,82.51173256187721
3139,2010163,1019668,128.00086311065078
3140,2010163,1019720,130.9095306144883
3141,2010163,1020281,128.00086311065078
3142,2010163,1020402,117.65023644961805
3143,2010163,1020666,128.00086311065078
3144,2010163,1021282,130.9095306144883
3145,2010163,1103134,77.6391350584899
3146,2010163,1103147,77.6391350584899
3147,2010163,1103152,23.845569620253166
3148,2010163,1103164,82.51173256187721
3149,2010163,1103182,77.6391350584899
3150,2010163,1103195,82.51173256187721
3151,2010163,1103217,77.6391350584899
3152,2010163,1103280,128.00086311065078
3153,2010163,1103638,130.9095306144883
3154,2010163,2000643,77.6391350584899
3155,2010163,2002086,117.65023644961805
3156,2010163,2004176,128.00086311065078
3157,2010163,2004816,128.00086311065078
3158,2010163,2004858,128.00086311065078
3159,2010163,2004885,128.00086311065078
3160,2010163,2005156,128.00086311065078
3161,2010163,2005504,128.00086311065078
3162,2010163,2006373,130.9095306144883
3163,2010163,2006883,117.65023644961805
3164,2010163,2007532,128.00086311065078
3165,2010163,2008291,130.9095306144883
3166,2010163,2008295,128.00086311065078
3167,2010163,2008450,128.00086311065078
3168,2010163,2008878,128.00086311065078
3169,2010163,2008998,130.9095306144883
3170,2010163,2009116,117.65023644961805
3171,2010163,2009447,77.6391350584899
3172,2010163,2009511,130.9095306144883
3173,2010163,2009512,130.9095306144883
3174,2010163,2009625,130.9095306144883
3175,2010163,2009738,130.9095306144883
3176,2010163,2009897,130.9095306144883
3177,2010163,2010248,130.9095306144883
3178,2010163,2010297,70.44065206316861
3179,2010163,2010505,70.44065206316861
3180,2010163,2010528,130.9095306144883
3181,2010163,2010534,130.9095306144883
3182,2010163,2010572,130.9095306144883
3183,2010163,2010720,130.9095306144883
3184,2010163,2011118,130.9095306144883
3185,2010163,2011207,130.9095306144883
3186,2010163,2011214,130.9095306144883
3187,2010163,2011220,130.9095306144883
3188,2010163,2011247,130.9095306144883
3189,2010163,2011257,130.9095306144883
3190,2010163,2011299,77.6391350584899
3191,2010163,2011493,128.00086311065078
3192,2010163,2011674,77.6391350584899
3193,2010163,2011749,128.00086311065078
3194,2010163,2011868,130.9095306144883
3195,2010163,2012096,77.6391350584899
3196,2010163,2012128,130.9095306144883
3197,2010163,2012224,128.00086311065078
3198,2010163,2012226,77.6391350584899
3199,2010163,2012240,77.6391350584899
3200,2010163,2012243,77.6391350584899
3201,2010163,2012493,128.00086311065078
3202,2010163,2012669,128.00086311065078
3203,2010163,2012687,130.9095306144883
3204,2010163,2012707,130.9095306144883
3205,2010163,2012774,117.65023644961805
3206,2010163,2012780,130.9095306144883
3207,2010163,2012868,77.6391350584899
3208,2010163,2013111,128.00086311065078
3209,2010163,2013112,128.00086311065078
3210,2010163,2013128,128.00086311065078
3211,2010163,2013131,128.00086311065078
3212,2010163,2013187,82.51173256187721
3213,2010163,2013200,82.51173256187721
3214,2010163,2013479,128.00086311065078
3215,2010163,2013485,128.00086311065078
3216,2010163,2013680,130.9095306144883
3217,2010163,2013706,128.00086311065078
3218,2010163,2013751,128.00086311065078
3219,2010163,2013773,130.9095306144883
3220,2010163,2013774,130.9095306144883
3221,2010163,2013829,130.9095306144883
3222,2010163,2013830,130.9095306144883
3223,2010163,2013831,130.9095306144883
3224,2010163,2013868,128.00086311065078
3225,2010163,2013913,130.9095306144883
3226,2010163,2013951,128.00086311065078
3227,2010163,2014043,130.9095306144883
3228,2010163,2014055,130.9095306144883
3229,2010163,2014067,128.00086311065078
3230,2010163,2014123,130.9095306144883
3231,2010163,2014134,130.9095306144883
3232,2010163,2014201,130.9095306144883
3233,2010163,2014293,128.00086311065078
3234,2010163,2014361,128.00086311065078
3235,2010163,2014440,130.9095306144883
3236,2010163,2014460,117.65023644961805
3237,2010163,2014521,130.9095306144883
3238,2010163,2014578,130.9095306144883
3239,2010163,2014592,128.00086311065078
3240,2010163,2014676,130.9095306144883
3241,2010163,2014906,130.9095306144883
3242,2010163,2015059,128.00086311065078
3243,2010163,2015077,130.9095306144883
3244,2010163,2015103,128.00086311065078
3245,2010163,2015104,130.9095306144883
3246,2010163,2015183,130.9095306144883
3247,2010163,2015208,82.51173256187721
3248,2010163,2015254,130.9095306144883
3249,2010163,2015263,82.51173256187721
3250,2010163,2015323,130.9095306144883
3251,2010163,2015402,130.9095306144883
3252,2010163,2015417,77.6391350584899
3253,2010163,2015431,77.6391350584899
3254,2010163,2015512,128.00086311065078
3255,2010163,2015573,77.6391350584899
3256,2010163,2015600,77.6391350584899
3257,2010163,2015605,130.9095306144883
3258,2010163,2015636,128.00086311065078
3259,2010163,2015875,128.00086311065078
3260,2010163,2016024,77.6391350584899
3261,2010163,2016032,128.00086311065078
3262,2010163,2016063,70.44065206316861
3263,2010163,2018474,130.9095306144883
3264,2010163,2018552,130.9095306144883
3265,2010163,2018854,128.00086311065078
3266,2010163,2018871,128.00086311065078
3267,2010163,2019779,130.9095306144883
3268,2010163,2020772,128.00086311065078
3269,2010163,2020836,130.9095306144883
3270,2010163,2020844,130.9095306144883
3271,2010163,2020914,130.9095306144883
3272,2010163,2020915,130.9095306144883
3273,2010163,2021034,130.9095306144883
3274,2010163,2021145,130.9095306144883
3275,2010163,2021288,128.00086311065078
3276,2010163,2021648,128.00086311065078
3277,2010163,2021656,130.9095306144883
3278,2010163,2021721,130.9095306144883
3279,2010163,2021836,128.00086311065078
3280,2010163,2022353,77.6391350584899
3281,2010163,2022649,130.9095306144883
3282,2010163,2022719,82.51173256187721
3283,2010163,2023424,128.00086311065078
3284,2010163,2023585,128.00086311065078
3285,2010163,2023600,128.00086311065078
3286,2010163,2024354,128.00086311065078
3287,2010163,2025319,128.00086311065078
3288,2010163,2025525,128.00086311065078
3289,2010163,2025606,130.9095306144883
3290,2010163,2025722,130.9095306144883
3291,2010163,2102949,23.845569620253166
3292,2010163,2103233,130.9095306144883
3293,2010163,1000138,117.65023644961805
3294,2010163,1000365,130.9095306144883
3295,2010163,1000530,128.00086311065078
3296,2010163,1000876,117.65023644961805
3297,2010163,1000925,117.65023644961805
3298,2010163,1001043,117.65023644961805
3299,2010163,1001306,117.65023644961805
3300,2010163,1001340,130.9095306144883
3301,2010163,1001539,77.6391350584899
3302,2010163,1001628,128.00086311065078
3303,2010163,1002100,77.6391350584899
3304,2010163,1002489,128.00086311065078
3305,2010163,1002663,128.00086311065078
3306,2010163,1002754,77.6391350584899
3307,2010163,1002767,77.6391350584899
3308,2010163,1002852,130.9095306144883
3309,2010163,1003454,130.9095306144883
3310,2010163,1003703,70.44065206316861
3311,2010163,1003886,130.9095306144883
3312,2010163,1004129,128.00086311065078
3313,2010163,1004153,117.65023644961805
3314,2010163,1004494,128.00086311065078
3315,2010163,1005374,77.6391350584899
3316,2010163,1005375,77.6391350584899
3317,2010163,1005628,77.6391350584899
3318,2010163,1006105,128.00086311065078
3319,2010163,1006114,117.65023644961805
3320,2010163,1006141,130.9095306144883
3321,2010163,1006225,82.51173256187721
3322,2010163,1006228,23.845569620253166
3323,2010163,1006230,23.845569620253166
3324,2010163,1006241,82.51173256187721
3325,2010163,1006253,23.845569620253166
3326,2010163,1006719,130.9095306144883
3327,2010163,1006720,77.6391350584899
3328,2010163,1006880,77.6391350584899
3329,2010163,1007339,128.00086311065078
3330,2010163,1007340,128.00086311065078
3331,2010163,1007380,130.9095306144883
3332,2010163,1007705,117.65023644961805
3333,2010163,1009482,77.6391350584899
3334,2010163,1009583,128.00086311065078
3335,2010163,1009611,128.00086311065078
3336,2010163,1009860,130.9095306144883
3337,2010163,1010120,128.00086311065078
3338,2010163,1010372,128.00086311065078
3339,2010163,1010401,130.9095306144883
3340,2010163,1010428,128.00086311065078
3341,2010163,1011081,130.9095306144883
3342,2010163,1011108,77.6391350584899
3343,2010163,1011450,128.00086311065078
3344,2010163,1011561,128.00086311065078
3345,2010163,1011909,70.44065206316861
3346,2010163,1011917,130.9095306144883
3347,2010163,1011943,128.00086311065078
3348,2010163,1012025,77.6391350584899
3349,2010163,1012208,117.65023644961805
3350,2010163,1012211,77.6391350584899
3351,2010163,1012253,130.9095306144883
3352,2010163,1012327,130.9095306144883
3353,2010163,1012329,130.9095306144883
3354,2010163,1012340,128.00086311065078
3355,2010163,1012694,77.6391350584899
3356,2010163,1013225,70.44065206316861
3357,2010163,1013258,130.9095306144883
3358,2010163,1013269,128.00086311065078
3359,2010163,1013275,130.9095306144883
3360,2010163,1013299,82.51173256187721
3361,2010163,1013393,130.9095306144883
3362,2010163,1013396,128.00086311065078
3363,2010163,1013397,128.00086311065078
3364,2010163,1013448,128.00086311065078
3365,2010163,1014249,77.6391350584899
3366,2010163,1014257,128.00086311065078
3367,2010163,1014528,130.9095306144883
3368,2010163,1014566,130.9095306144883
3369,2010163,1014583,70.44065206316861
3370,2010163,1014789,77.6391350584899
3371,2010163,1014813,128.00086311065078
3372,2010163,1014846,77.6391350584899
3373,2010163,1014860,77.6391350584899
3374,2010163,1014862,77.6391350584899
3375,2010163,1014865,128.00086311065078
3376,2010163,1014866,128.00086311065078
3377,2010163,1014879,117.65023644961805
3378,2010163,1014889,130.9095306144883
3379,2010163,1014911,128.00086311065078
3380,2010163,1014918,128.00086311065078
3381,2010163,1015134,130.9095306144883
3382,2010163,1015239,130.9095306144883
3383,2010163,1015289,77.6391350584899
3384,2010163,1015352,117.65023644961805
3385,2010163,1015711,117.65023644961805
3386,2010163,1015712,117.65023644961805
3387,2010163,1015724,77.6391350584899
3388,2010163,1015758,128.00086311065078
3389,2010163,1015759,77.6391350584899
3390,2010163,1015768,77.6391350584899
3391,2010163,1015774,77.6391350584899
3392,2010163,1015824,130.9095306144883
3393,2010163,1015925,130.9095306144883
3394,2010163,1016037,128.00086311065078
3395,2010163,1016211,77.6391350584899
3396,2010163,1016347,128.00086311065078
3397,2010163,1016348,128.00086311065078
3398,2010163,1016766,23.845569620253166
3399,2010163,1016999,128.00086311065078
3400,2010163,1017404,77.6391350584899
3401,2010163,1017455,130.9095306144883
3402,2010163,1017475,77.6391350584899
3403,2010163,1017478,77.6391350584899
3404,2010163,1017489,70.44065206316861
3405,2010163,1017536,128.00086311065078
3406,2010163,1017537,77.6391350584899
3407,2010163,1017652,77.6391350584899
3408,2010163,1017917,70.44065206316861
3409,2010163,1018131,77.6391350584899
3410,2010163,1018148,128.00086311065078
3411,2010163,1018152,128.00086311065078
3412,2010163,1018319,128.00086311065078
3413,2010163,1018332,130.9095306144883
3414,2010163,1018833,128.00086311065078
3415,2010163,1018951,128.00086311065078
3416,2010163,1018957,130.9095306144883
3417,2010163,1019017,117.65023644961805
3418,2010163,1019186,130.9095306144883
3419,2010163,1019624,130.9095306144883
3420,2010931,1018788,23.845569620253166
3421,2010931,1018819,77.6391350584899
3422,2010931,1018937,128.00086311065078
3423,2010931,1019304,70.44065206316861
3424,2010931,1019668,77.6391350584899
3425,2010931,1019720,117.65023644961805
3426,2010931,1020281,77.6391350584899
3427,2010931,1020402,130.9095306144883
3428,2010931,1020666,77.6391350584899
3429,2010931,1021282,117.65023644961805
3430,2010931,1103134,128.00086311065078
3431,2010931,1103147,128.00086311065078
3432,2010931,1103152,70.44065206316861
3433,2010931,1103164,23.845569620253166
3434,2010931,1103182,128.00086311065078
3435,2010931,1103195,70.44065206316861
3436,2010931,1103217,128.00086311065078
3437,2010931,1103280,128.00086311065078
3438,2010931,1103638,117.65023644961805
3439,2010931,2000643,128.00086311065078
3440,2010931,2002086,130.9095306144883
3441,2010931,2004176,77.6391350584899
3442,2010931,2004816,128.00086311065078
3443,2010931,2004858,128.00086311065078
3444,2010931,2004885,128.00086311065078
3445,2010931,2005156,128.00086311065078
3446,2010931,2005504,77.6391350584899
3447,2010931,2006373,130.9095306144883
3448,2010931,2006883,130.9095306144883
3449,2010931,2007532,77.6391350584899
3450,2010931,2008291,117.65023644961805
3451,2010931,2008295,128.00086311065078
3452,2010931,2008450,77.6391350584899
3453,2010931,2008878,128.00086311065078
3454,2010931,2008998,117.65023644961805
3455,2010931,2009116,130.9095306144883
3456,2010931,2009447,128.00086311065078
3457,2010931,2009511,130.9095306144883
3458,2010931,2009512,130.9095306144883
3459,2010931,2009625,117.65023644961805
3460,2010931,2009738,117.65023644961805
3461,2010931,2009897,117.65023644961805
3462,2010931,2010248,130.9095306144883
3463,2010931,2010297,82.51173256187721
3464,2010931,2010505,82.51173256187721
3465,2010931,2010528,117.65023644961805
3466,2010931,2010534,130.9095306144883
3467,2010931,2010572,117.65023644961805
3468,2010931,2010720,117.65023644961805
3469,2010931,2011118,130.9095306144883
3470,2010931,2011207,117.65023644961805
3471,2010931,2011214,130.9095306144883
3472,2010931,2011220,130.9095306144883
3473,2010931,2011247,130.9095306144883
3474,2010931,2011257,130.9095306144883
3475,2010931,2011299,128.00086311065078
